int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
113,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,49673.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001428127
114,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8396.64,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.114812758
115,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14247.1,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.139481294
116,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,90416.6,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.008384333
117,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,139599,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.000026786
118,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,116668,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.000157139
119,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10734.3,50,1,0.75,1000,-999,99,99,99,99,99,0.886,1,1,0.914221219,0,0,1.02,1.000482921
120,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,56702.9,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.000052654
121,0.8,0.7,1,0,0.0094,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,51519.1,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.005382457
122,0.8,0.7,1,0,0.0001,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,175013,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.003437621
123,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19043.5,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.000530395
124,0.8,0.7,1,0,0.1731,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5872.93,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.001292659
125,0.8,0.7,1,0,0.202,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,55850.4,50,1,0.75,1000,0,99,99,99,99,99,0.886,1,1,0.914221219,0,0,1.02,1.089849798
126,0.8,0.7,1,0,0.0532,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,18320.7,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.028024456
127,0.8,0.7,1,0,0.3296,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,43754,50,1,0.75,1000,0,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.122144496
128,0.8,0.7,1,0,0.2043,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,237112,50,1,0.75,1000,0,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.084309322
129,0.8,0.7,1,0,0.2954,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5870.96,50,1,0.75,1000,0,99,99,99,99,99,0.874,1,1,0.90389016,0,0,1.02,1.831523396
130,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10685.8,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.034524089
131,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10055.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.048279734
132,0.8,0.7,1,0,0.0339,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,60043.8,50,1,0.75,1000,0,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.02,1.256320581
133,0.8,0.7,1,0,0.0416,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,85084.9,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
134,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,31403.6,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.02,1.458695285
135,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,33833.6,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.502713565
136,0.8,0.7,1,0,0.154,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,96458.1,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.996208094
137,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,36806.3,50,1,0.75,1000,0.75,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.300865255
138,0.8,0.7,1,0,0.2842,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,61927.1,50,1,0.75,1000,0.75,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.114459061
139,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,119021,50,1,0.75,1000,0.025,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.02770931
140,0.8,0.7,1,0,0.0012,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,72683.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.740570133
141,0.8,0.7,1,0,0.3919,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,31088,50,1,0.75,1000,0,99,99,99,99,99,0.832,1,1,0.865384615,0,0,1.02,1.127528463
142,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,21097.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,1.184704898
143,0.8,0.7,1,0,0.0296,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,56655.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
144,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,208898,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,1.875270018
145,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,97309,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
146,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,63923.8,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,0.869591,1.346482725
147,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12309.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
148,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,255190,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,1.279807367
149,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,155636,50,1,0.75,1000,-999,99,99,99,99,99,0.886,1,1,0.914221219,0,0,0.869591,1.740076808
150,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,58065.9,50,1,0.75,1000,2.105263158,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,2
151,0.8,0.7,1,0,0.0043,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1574600,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,2
152,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,598093,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,2
153,0.8,0.7,1,0,0.0023,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,922049,50,1,0.75,1000,2.105263158,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,2
154,0.8,0.7,1,0,0.0215,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,239068,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,1.856087615
155,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,229885,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,0.869591,2
156,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,109886,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
157,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,120121,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
158,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,29543.2,50,1,0.75,1000,-999,99,99,99,99,99,0.832,1,1,0.865384615,0,0,0.869591,2
159,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25013.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
160,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,53507,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
161,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,119452,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
162,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,15344.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
163,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12397.2,50,1,0.75,1000,-999,99,99,99,99,99,0.85,1,1,0.882352941,0,0,0.869591,2
164,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8356.57,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
165,0.8,0.7,1,0,0.001,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,39359.1,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
166,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,26262.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,1.928856394
167,0.8,0.7,1,0,0.0042,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,140299,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
168,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,376824,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
169,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,81791.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
170,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24590.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
171,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,101405,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
172,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,166918,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.869591,2
173,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,52025.6,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,0.869591,2
174,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,55701.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,2
175,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,43452,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.490323453
176,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,77692.6,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.050536866
177,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13591.1,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.01,1.000971738
178,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,114532,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.01,1.015089079
179,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7714.94,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,2
180,0.8,0.7,1,0,0.1786,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,129784,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,2
181,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,53161.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.019659818
182,0.8,0.7,1,0,0.021,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,192776,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.030001854
183,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,93477.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.018533342
184,0.8,0.7,1,0,0.0492,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20222.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.147197095
185,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6453.48,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.01,1.007465522
186,0.8,0.7,1,0,0.0002,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,445124,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.088604229,1.308851665
187,0.8,0.7,1,0,0.3588,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,134099,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.088604229,1.315080551
188,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,308351,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.088604229,1.236704516
189,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,64886.9,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.088604229,1.046927902
190,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,33124.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.088604229,1.025775338
191,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,80897.3,50,1,0.75,1000,-999,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.088604229,1.145502942
192,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6112.84,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.088604229,1.000351976
193,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,11425.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.088604229,1.142973399
194,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19566.7,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.088604229,1.188605925
195,0.8,0.7,1,0,0.1436,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,314531,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.088604229,2
196,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,225849,50,1,0.75,1000,-999,99,99,99,99,99,0.958,1,1,0.970772443,0,0,1.088604229,1.179184973
197,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,314897,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.088604229,2
198,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,101294,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.088604229,2
199,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,36212.9,50,1,0.75,1000,-999,99,99,99,99,99,0.964,1,1,0.975103734,0,0,1.088604229,1.995610449
200,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7452.84,50,1,0.75,1000,0.027272727,99,99,99,99,99,1,1,1,1,0,0,1.02,2
201,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,90051.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.335593563
202,0.8,0.7,1,0,0.4169,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,91618.7,50,1,0.75,1000,0.016666667,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.107569532
203,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,27883.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.008369962
204,0.8,0.7,1,0,0.0228,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,110366,50,1,0.75,1000,0.016666667,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.081905886
205,0.8,0.7,1,0,0.0914,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,72701.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.13301345
206,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,57536.1,50,1,0.75,1000,0.016666667,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.02,1.013972457
207,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,38005.9,50,1,0.75,1000,0.016666667,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.239405453
208,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14506.4,50,1,0.75,1000,0.05,99,99,99,99,99,0.886,1,1,0.914221219,0,0,1.02,1.005919749
209,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,665.865,50,1,0.75,1000,102.4,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.019052856
210,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12320.9,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.028615401
211,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,16538.3,50,1,0.75,1000,210.1,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.022482228
212,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19212,50,1,0.75,1000,27.25,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.020457957
213,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,101506,50,1,0.75,1000,27.25,99,99,99,99,99,0.964,1,1,0.975103734,0,0,1.02,1.003014674
214,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,189172,50,1,0.75,1000,27.25,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.013259158
215,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1582.4,50,1,0.75,1000,27.25,99,99,99,99,99,0.916,1,1,0.938864629,0,0,1.02,1.032811001
216,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,11165.1,50,1,0.75,1000,180,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.016481966
217,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,69333.8,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.020068302
218,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,55342.4,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.014111947
219,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10782.7,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.001699572
220,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,9967.21,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.015961785
221,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,54584.1,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.016806811
222,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,379440,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.01570594
223,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,549804,50,1,0.75,1000,172.1666667,99,99,99,99,99,0.898,1,1,0.924276169,0,0,1.02,1.011885514
224,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,64583.9,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.011581945
225,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,121708,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.007568902
226,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,90131.6,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.005099504
227,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,93212.8,50,1,0.75,1000,-999,99,99,99,99,99,0.886,1,1,0.914221219,0,0,1.02,1.003645728
228,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,30020.6,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.004816732
229,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,71545.7,50,1,0.75,1000,950,99,99,99,99,99,0.958,1,1,0.970772443,0,0,1.02,1.019115658
230,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,71029.9,50,1,0.75,1000,4.183333333,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001228535
231,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,98621.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001793656
232,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7535.18,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.003728364
233,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20666.9,50,1,0.75,1000,33.33333333,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.080835079
234,0.8,0.7,1,0,0.1043,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,49810,50,1,0.75,1000,33.33333333,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.052285662
235,0.8,0.7,1,0,0.032,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,106496,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.039512797
236,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8904.51,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.016857021
237,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,60251.1,50,1,0.75,1000,0.02,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
238,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,95272.6,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
239,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,43563.3,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
240,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,155.805,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
241,0.8,0.7,1,0,0.0615,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,310884,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
242,0.8,0.7,1,0,0.0354,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,55171.4,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
